G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,W/L%
82,0.005,0.037,0.009,0.014,0.028,-0.144,0.053,0.037,0.018,0.01,-0.081,-0.072,-0.008,0.021,-0.004,0.003,-0.109,0.247,0.242,0.051,-0.013,0.014,0.634
82,-0.004,0.012,0.001,0.006,0.359,0.307,0.01,0.004,-0.013,0.009,-0.027,-0.083,0.049,-0.096,0.109,0.042,0.107,-0.156,0.089,-0.06,-0.085,0.007,0.512
82,0,-0.022,0.034,-0.028,-0.712,-0.562,-0.132,0.034,0.102,-0.033,-0.003,0.021,-0.019,0.268,0.001,0.074,-0.106,0.031,0.007,0.025,0.04,-0.038,0.695
82,-0.001,-0.013,-0.021,0.004,0.309,0.248,0.018,-0.032,-0.044,0.007,0.061,0.068,-0.006,-0.003,-0.056,-0.042,0.011,0.105,-0.211,0.003,0.055,0.008,0.72
82,-0.003,-0.02,-0.036,0.008,0.5,0.438,0.015,-0.04,-0.063,0.013,-0.025,-0.042,0.014,-0.115,-0.061,-0.076,0.014,-0.125,0.029,-0.044,-0.026,-0.013,0.817
82,0.008,-0.001,-0.002,0,0.255,0.272,-0.005,-0.009,-0.014,0.003,-0.04,-0.026,-0.012,-0.056,0.047,0.016,0.044,-0.006,0.234,0.021,-0.014,-0.006,0.768
82,-0.013,0.029,0.012,0.008,1,0.349,0.116,0.014,0.001,0.006,-0.025,-0.042,0.014,-0.037,0.036,0.013,0.078,-0.042,-0.037,-0.062,-0.086,0.024,0.756
82,0.006,-0.026,-0.041,0.008,0.41,0.231,0.03,-0.03,-0.048,0.009,0.102,0.025,0.055,-0.09,0.002,-0.028,-0.042,-0.147,-0.175,-0.079,-0.055,0,0.683
82,0.003,0.015,0.029,-0.007,-0.204,0.011,-0.057,0.018,0.03,-0.006,-0.048,-0.044,-0.003,0.016,0.017,0.017,0.042,0.21,-0.083,0.061,0.024,0.001,0.768
82,0,0.021,0.033,-0.006,-0.246,-0.237,-0.003,0.026,0.043,-0.008,0.02,0.037,-0.012,0.085,0.027,0.046,-0.035,-0.045,-0.044,-0.079,0.012,0.019,0.744
82,-0.005,-0.01,-0.039,0.015,-0.599,-0.429,-0.114,0.018,-0.015,0.017,-0.066,-0.033,-0.027,-0.059,-0.013,-0.029,0.002,-0.156,0.929,0.025,0.008,-0.032,0.354
