G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,W/L%
82,-0.001,-0.001,-0.001,0.0,0.26,0.195,0.016,-0.012,-0.015,0.001,-0.071,-0.047,-0.02,0.003,-0.013000000000000001,-0.006999999999999999,0.040999999999999995,0.121,-0.027000000000000003,0.026000000000000002,-0.11900000000000001,-0.011000000000000001,0.61
82,0.0,-0.042,-0.015,-0.013,-0.26,-0.187,-0.029,-0.028999999999999998,-0.001,-0.014,-0.016,-0.018000000000000002,0.002,0.018000000000000002,-0.002,0.004,-0.086,-0.049,-0.122,-0.042,-0.047,-0.040999999999999995,0.72
82,-0.001,-0.018000000000000002,0.015,-0.016,0.475,0.35200000000000004,0.027,-0.036000000000000004,-0.006,-0.015,-0.064,-0.053,-0.009,0.027000000000000003,-0.035,-0.015,-0.015,-0.019,0.03,-0.077,0.011000000000000001,-0.021,0.768
82,0.003,-0.019,-0.02,0.0,1.069,0.98,0.013,-0.038,-0.049,0.006,-0.07400000000000001,-0.08900000000000001,0.012,-0.023,0.026000000000000002,0.01,0.008,-0.11199999999999999,0.03,-0.009000000000000001,-0.009000000000000001,-0.024,0.659
82,-0.003,-0.023,-0.03,0.003,0.48700000000000004,0.195,0.056,-0.028999999999999998,-0.036000000000000004,0.003,-0.006999999999999999,0.004,-0.008,-0.051,-0.063,-0.059000000000000004,-0.005,-0.086,-0.096,-0.049,-0.057999999999999996,-0.018000000000000002,0.634
82,0.003,-0.055999999999999994,-0.066,0.005,-0.29100000000000004,-0.071,-0.071,-0.052000000000000005,-0.066,0.007,0.106,0.131,-0.017,-0.024,0.076,0.042,-0.129,-0.129,0.282,0.055,-0.011000000000000001,-0.026000000000000002,0.561
82,-0.003,-0.022000000000000002,-0.031,0.004,0.222,-0.085,0.076,-0.025,-0.03,0.002,0.01,0.017,-0.006,-0.091,-0.028999999999999998,-0.051,0.006999999999999999,0.068,-0.14400000000000002,0.001,0.012,-0.015,0.561
82,-0.004,0.011000000000000001,0.011000000000000001,-0.0,0.406,0.41100000000000003,-0.001,0.008,0.004,0.002,-0.09699999999999999,-0.11199999999999999,0.013,-0.017,0.040999999999999995,0.02,0.02,-0.009000000000000001,-0.048,0.024,-0.046,-0.01,0.598
82,0.001,0.048,0.040999999999999995,0.004,-0.556,-0.48200000000000004,-0.038,0.061,0.06,0.0,0.027999999999999997,-0.016,0.033,0.08800000000000001,-0.017,0.019,0.07,0.027000000000000003,-0.271,-0.159,0.026000000000000002,0.039,0.451
82,0.003,0.017,0.028999999999999998,-0.005,0.385,0.27699999999999997,0.021,0.012,0.021,-0.004,-0.009000000000000001,0.003,-0.009,0.011000000000000001,0.055999999999999994,0.04,0.04,-0.084,0.013999999999999999,-0.044000000000000004,-0.018000000000000002,0.013999999999999999,0.476
82,0.004,0.1,0.057999999999999996,0.019,3.0,1.536,0.089,0.08900000000000001,0.04,0.022,0.147,0.10800000000000001,0.026,0.081,0.111,0.1,0.114,-0.162,0.146,-0.07400000000000001,0.016,0.115,0.195
82,-0.001,-0.11199999999999999,-0.08,-0.016,-0.772,-0.616,-0.106,-0.10099999999999999,-0.064,-0.019,0.062,0.084,-0.015,-0.02,-0.126,-0.09,-0.067,0.129,-0.125,0.01,0.027000000000000003,-0.085,0.366
